1692983941.003744 server started (84788): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1692983941.003775 on Darwin 22.3.0 Darwin Kernel Version 22.3.0: Mon Jan 30 20:39:46 PST 2023; root:xnu-8792.81.3~2/RELEASE_ARM64_T6020
1692983941.003783 using libevent 2.1.12-stable (select); utf8proc 2.8.0; ncurses 6.4
1692983941.003864 input_key_build: 0x10e003 (PasteStart) is \033[200~
1692983941.031137 yylex_token: -Tcopy-mode-vi
1692983941.031139 yylex_token: ^
1692983941.031141 yylex_token: send
1692983941.031143 yylex_token: -X
1692983941.031146 yylex_token: back-to-indentation
1692983941.031149 cmd_parse_build_commands 0:0: bind
1692983941.031151 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.031153 cmd_parse_build_commands 0:2: ^
1692983941.031155 cmd_parse_build_commands 0:3 0:0: send
1692983941.031157 cmd_parse_build_commands 0:3 0:1: -X
1692983941.031159 cmd_parse_build_commands 0:3 0:2: back-to-indentation
1692983941.031162 cmd_parse_build_commands 0:0: send
1692983941.031164 cmd_parse_build_commands 0:1: -X
1692983941.031166 cmd_parse_build_commands 0:2: back-to-indentation
1692983941.031169 args_parse: -X
1692983941.031171 args_parse: flags end at 2 of 3
1692983941.031173 args_parse: 2 = back-to-indentation (type 1)
1692983941.031178 cmd_parse_build_commands: send-keys -X back-to-indentation
1692983941.031180 args_parse: -T = copy-mode-vi
1692983941.031182 args_parse: flags end at 2 of 4
1692983941.031184 args_parse: 2 = ^ (type 1)
1692983941.031188 args_parse: 3 = send-keys -X back-to-indentation (type 2)
1692983941.031194 cmd_parse_build_commands: bind-key -T copy-mode-vi ^ { send-keys -X back-to-indentation }
1692983941.031198 cmdq_get_command: [bind-key/0x152f3e370] group 2262
1692983941.031200 cmdq_append <global>: [bind-key/0x152f3e370]
1692983941.031202 yylex_token: bind
1692983941.031204 yylex_token: -Tcopy-mode-vi
1692983941.031207 yylex_token: b
1692983941.031209 yylex_token: send
1692983941.031211 yylex_token: -X
1692983941.031213 yylex_token: previous-word
1692983941.031216 cmd_parse_build_commands 0:0: bind
1692983941.031218 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.031220 cmd_parse_build_commands 0:2: b
1692983941.031222 cmd_parse_build_commands 0:3 0:0: send
1692983941.031224 cmd_parse_build_commands 0:3 0:1: -X
1692983941.031226 cmd_parse_build_commands 0:3 0:2: previous-word
1692983941.031229 cmd_parse_build_commands 0:0: send
1692983941.031231 cmd_parse_build_commands 0:1: -X
1692983941.031233 cmd_parse_build_commands 0:2: previous-word
1692983941.031236 args_parse: -X
1692983941.031238 args_parse: flags end at 2 of 3
1692983941.031240 args_parse: 2 = previous-word (type 1)
1692983941.031244 cmd_parse_build_commands: send-keys -X previous-word
1692983941.031246 args_parse: -T = copy-mode-vi
1692983941.031249 args_parse: flags end at 2 of 4
1692983941.031251 args_parse: 2 = b (type 1)
1692983941.031254 args_parse: 3 = send-keys -X previous-word (type 2)
1692983941.031260 cmd_parse_build_commands: bind-key -T copy-mode-vi b { send-keys -X previous-word }
1692983941.031263 cmdq_get_command: [bind-key/0x152f3e880] group 2270
1692983941.031265 cmdq_append <global>: [bind-key/0x152f3e880]
1692983941.031270 yylex_token: bind
1692983941.031273 yylex_token: -Tcopy-mode-vi
1692983941.031275 yylex_token: e
1692983941.031277 yylex_token: send
1692983941.031279 yylex_token: -X
1692983941.031281 yylex_token: next-word-end
1692983941.031284 cmd_parse_build_commands 0:0: bind
1692983941.031286 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.031288 cmd_parse_build_commands 0:2: e
1692983941.031291 cmd_parse_build_commands 0:3 0:0: send
1692983941.031293 cmd_parse_build_commands 0:3 0:1: -X
1692983941.031295 cmd_parse_build_commands 0:3 0:2: next-word-end
1692983941.031298 cmd_parse_build_commands 0:0: send
1692983941.031300 cmd_parse_build_commands 0:1: -X
1692983941.031302 cmd_parse_build_commands 0:2: next-word-end
1692983941.031305 args_parse: -X
1692983941.031307 args_parse: flags end at 2 of 3
1692983941.031309 args_parse: 2 = next-word-end (type 1)
1692983941.031313 cmd_parse_build_commands: send-keys -X next-word-end
1692983941.031315 args_parse: -T = copy-mode-vi
1692983941.031317 args_parse: flags end at 2 of 4
1692983941.031319 args_parse: 2 = e (type 1)
1692983941.031328 args_parse: 3 = send-keys -X next-word-end (type 2)
1692983941.031334 cmd_parse_build_commands: bind-key -T copy-mode-vi e { send-keys -X next-word-end }
1692983941.031338 cmdq_get_command: [bind-key/0x152f3ead0] group 2278
1692983941.031340 cmdq_append <global>: [bind-key/0x152f3ead0]
1692983941.031342 yylex_token: bind
1692983941.031344 yylex_token: -Tcopy-mode-vi
1692983941.031347 yylex_token: f
1692983941.031349 yylex_token: command-prompt
1692983941.031352 yylex_token: -1p(jump forward)
1692983941.031354 yylex_token: send
1692983941.031356 yylex_token: -X
1692983941.031358 yylex_token: jump-forward
1692983941.031361 yylex_token: %%
1692983941.031363 cmd_parse_build_commands 0:0: bind
1692983941.031365 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.031368 cmd_parse_build_commands 0:2: f
1692983941.031370 cmd_parse_build_commands 0:3 0:0: command-prompt
1692983941.031372 cmd_parse_build_commands 0:3 0:1: -1p(jump forward)
1692983941.031374 cmd_parse_build_commands 0:3 0:2 0:0: send
1692983941.031377 cmd_parse_build_commands 0:3 0:2 0:1: -X
1692983941.031379 cmd_parse_build_commands 0:3 0:2 0:2: jump-forward
1692983941.031381 cmd_parse_build_commands 0:3 0:2 0:3: %%
1692983941.031384 cmd_parse_build_commands 0:0: command-prompt
1692983941.031386 cmd_parse_build_commands 0:1: -1p(jump forward)
1692983941.031388 cmd_parse_build_commands 0:2 0:0: send
1692983941.031390 cmd_parse_build_commands 0:2 0:1: -X
1692983941.031392 cmd_parse_build_commands 0:2 0:2: jump-forward
1692983941.031394 cmd_parse_build_commands 0:2 0:3: %%
1692983941.031397 cmd_parse_build_commands 0:0: send
1692983941.031399 cmd_parse_build_commands 0:1: -X
1692983941.031401 cmd_parse_build_commands 0:2: jump-forward
1692983941.031403 cmd_parse_build_commands 0:3: %%
1692983941.031406 args_parse: -X
1692983941.031408 args_parse: flags end at 2 of 4
1692983941.031411 args_parse: 2 = jump-forward (type 1)
1692983941.031413 args_parse: 3 = %% (type 1)
1692983941.031418 cmd_parse_build_commands: send-keys -X jump-forward "%%"
1692983941.031420 args_parse: -1
1692983941.031422 args_parse: -p = (jump forward)
1692983941.031424 args_parse: flags end at 2 of 3
1692983941.031429 args_parse: 2 = send-keys -X jump-forward "%%" (type 2)
1692983941.031435 cmd_parse_build_commands: command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward "%%" }
1692983941.031448 args_parse: -T = copy-mode-vi
1692983941.031450 args_parse: flags end at 2 of 4
1692983941.031452 args_parse: 2 = f (type 1)
1692983941.031458 args_parse: 3 = command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward "%%" } (type 2)
1692983941.031467 cmd_parse_build_commands: bind-key -T copy-mode-vi f { command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward "%%" } }
1692983941.031471 cmdq_get_command: [bind-key/0x152f3f420] group 2286
1692983941.031473 cmdq_append <global>: [bind-key/0x152f3f420]
1692983941.031476 yylex_token: bind
1692983941.031478 yylex_token: -Tcopy-mode-vi
1692983941.031488 yylex_token: g
1692983941.031490 yylex_token: send
1692983941.031492 yylex_token: -X
1692983941.031494 yylex_token: history-top
1692983941.031497 cmd_parse_build_commands 0:0: bind
1692983941.031499 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.031501 cmd_parse_build_commands 0:2: g
1692983941.031508 cmd_parse_build_commands 0:3 0:0: send
1692983941.031510 cmd_parse_build_commands 0:3 0:1: -X
1692983941.031512 cmd_parse_build_commands 0:3 0:2: history-top
1692983941.031514 cmd_parse_build_commands 0:0: send
1692983941.031517 cmd_parse_build_commands 0:1: -X
1692983941.031519 cmd_parse_build_commands 0:2: history-top
1692983941.031521 args_parse: -X
1692983941.031524 args_parse: flags end at 2 of 3
1692983941.031526 args_parse: 2 = history-top (type 1)
1692983941.031530 cmd_parse_build_commands: send-keys -X history-top
1692983941.031532 args_parse: -T = copy-mode-vi
1692983941.031534 args_parse: flags end at 2 of 4
1692983941.031536 args_parse: 2 = g (type 1)
1692983941.031539 args_parse: 3 = send-keys -X history-top (type 2)
1692983941.031546 cmd_parse_build_commands: bind-key -T copy-mode-vi g { send-keys -X history-top }
1692983941.031549 cmdq_get_command: [bind-key/0x152f3f6d0] group 2298
1692983941.031551 cmdq_append <global>: [bind-key/0x152f3f6d0]
1692983941.031553 yylex_token: bind
1692983941.031556 yylex_token: -Tcopy-mode-vi
1692983941.031558 yylex_token: h
1692983941.031560 yylex_token: send
1692983941.031562 yylex_token: -X
1692983941.031564 yylex_token: cursor-left
1692983941.031567 cmd_parse_build_commands 0:0: bind
1692983941.031569 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.031571 cmd_parse_build_commands 0:2: h
1692983941.031573 cmd_parse_build_commands 0:3 0:0: send
1692983941.031575 cmd_parse_build_commands 0:3 0:1: -X
1692983941.031578 cmd_parse_build_commands 0:3 0:2: cursor-left
1692983941.031580 cmd_parse_build_commands 0:0: send
1692983941.031582 cmd_parse_build_commands 0:1: -X
1692983941.031584 cmd_parse_build_commands 0:2: cursor-left
1692983941.031587 args_parse: -X
1692983941.031589 args_parse: flags end at 2 of 3
1692983941.031591 args_parse: 2 = cursor-left (type 1)
1692983941.031595 cmd_parse_build_commands: send-keys -X cursor-left
1692983941.031598 args_parse: -T = copy-mode-vi
1692983941.031600 args_parse: flags end at 2 of 4
1692983941.031602 args_parse: 2 = h (type 1)
1692983941.031605 args_parse: 3 = send-keys -X cursor-left (type 2)
1692983941.031612 cmd_parse_build_commands: bind-key -T copy-mode-vi h { send-keys -X cursor-left }
1692983941.031615 cmdq_get_command: [bind-key/0x152f3fb60] group 2306
1692983941.031617 cmdq_append <global>: [bind-key/0x152f3fb60]
1692983941.031619 yylex_token: bind
1692983941.031622 yylex_token: -Tcopy-mode-vi
1692983941.031624 yylex_token: j
1692983941.031626 yylex_token: send
1692983941.031628 yylex_token: -X
1692983941.031630 yylex_token: cursor-down
1692983941.031640 cmd_parse_build_commands 0:0: bind
1692983941.031643 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.031645 cmd_parse_build_commands 0:2: j
1692983941.031647 cmd_parse_build_commands 0:3 0:0: send
1692983941.031649 cmd_parse_build_commands 0:3 0:1: -X
1692983941.031651 cmd_parse_build_commands 0:3 0:2: cursor-down
1692983941.031654 cmd_parse_build_commands 0:0: send
1692983941.031656 cmd_parse_build_commands 0:1: -X
1692983941.031658 cmd_parse_build_commands 0:2: cursor-down
1692983941.031661 args_parse: -X
1692983941.031663 args_parse: flags end at 2 of 3
1692983941.031665 args_parse: 2 = cursor-down (type 1)
1692983941.031669 cmd_parse_build_commands: send-keys -X cursor-down
1692983941.031671 args_parse: -T = copy-mode-vi
1692983941.031673 args_parse: flags end at 2 of 4
1692983941.031675 args_parse: 2 = j (type 1)
1692983941.031678 args_parse: 3 = send-keys -X cursor-down (type 2)
1692983941.031684 cmd_parse_build_commands: bind-key -T copy-mode-vi j { send-keys -X cursor-down }
1692983941.031688 cmdq_get_command: [bind-key/0x152f3ffd0] group 2314
1692983941.031690 cmdq_append <global>: [bind-key/0x152f3ffd0]
1692983941.031692 yylex_token: bind
1692983941.031700 yylex_token: -Tcopy-mode-vi
1692983941.031702 yylex_token: k
1692983941.031704 yylex_token: send
1692983941.031706 yylex_token: -X
1692983941.031709 yylex_token: cursor-up
1692983941.031711 cmd_parse_build_commands 0:0: bind
1692983941.031713 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.031715 cmd_parse_build_commands 0:2: k
1692983941.031718 cmd_parse_build_commands 0:3 0:0: send
1692983941.031720 cmd_parse_build_commands 0:3 0:1: -X
1692983941.031722 cmd_parse_build_commands 0:3 0:2: cursor-up
1692983941.031724 cmd_parse_build_commands 0:0: send
1692983941.031726 cmd_parse_build_commands 0:1: -X
1692983941.031728 cmd_parse_build_commands 0:2: cursor-up
1692983941.031731 args_parse: -X
1692983941.031733 args_parse: flags end at 2 of 3
1692983941.031736 args_parse: 2 = cursor-up (type 1)
1692983941.031739 cmd_parse_build_commands: send-keys -X cursor-up
1692983941.031742 args_parse: -T = copy-mode-vi
1692983941.031744 args_parse: flags end at 2 of 4
1692983941.031746 args_parse: 2 = k (type 1)
1692983941.031749 args_parse: 3 = send-keys -X cursor-up (type 2)
1692983941.031756 cmd_parse_build_commands: bind-key -T copy-mode-vi k { send-keys -X cursor-up }
1692983941.031759 cmdq_get_command: [bind-key/0x152f40460] group 2322
1692983941.031761 cmdq_append <global>: [bind-key/0x152f40460]
1692983941.031763 yylex_token: bind
1692983941.031766 yylex_token: -Tcopy-mode-vi
1692983941.031768 yylex_token: l
1692983941.031770 yylex_token: send
1692983941.031772 yylex_token: -X
1692983941.031774 yylex_token: cursor-right
1692983941.031777 cmd_parse_build_commands 0:0: bind
1692983941.031779 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.031781 cmd_parse_build_commands 0:2: l
1692983941.031783 cmd_parse_build_commands 0:3 0:0: send
1692983941.031785 cmd_parse_build_commands 0:3 0:1: -X
1692983941.031788 cmd_parse_build_commands 0:3 0:2: cursor-right
1692983941.031790 cmd_parse_build_commands 0:0: send
1692983941.031792 cmd_parse_build_commands 0:1: -X
1692983941.031794 cmd_parse_build_commands 0:2: cursor-right
1692983941.031797 args_parse: -X
1692983941.031799 args_parse: flags end at 2 of 3
1692983941.031801 args_parse: 2 = cursor-right (type 1)
1692983941.031805 cmd_parse_build_commands: send-keys -X cursor-right
1692983941.031807 args_parse: -T = copy-mode-vi
1692983941.031809 args_parse: flags end at 2 of 4
1692983941.031811 args_parse: 2 = l (type 1)
1692983941.031815 args_parse: 3 = send-keys -X cursor-right (type 2)
1692983941.031821 cmd_parse_build_commands: bind-key -T copy-mode-vi l { send-keys -X cursor-right }
1692983941.031824 cmdq_get_command: [bind-key/0x152f40890] group 2330
1692983941.031827 cmdq_append <global>: [bind-key/0x152f40890]
1692983941.031829 yylex_token: bind
1692983941.031832 yylex_token: -Tcopy-mode-vi
1692983941.031834 yylex_token: n
1692983941.031836 yylex_token: send
1692983941.031838 yylex_token: -X
1692983941.031840 yylex_token: search-again
1692983941.031843 cmd_parse_build_commands 0:0: bind
1692983941.031845 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.031847 cmd_parse_build_commands 0:2: n
1692983941.031849 cmd_parse_build_commands 0:3 0:0: send
1692983941.031851 cmd_parse_build_commands 0:3 0:1: -X
1692983941.031854 cmd_parse_build_commands 0:3 0:2: search-again
1692983941.031856 cmd_parse_build_commands 0:0: send
1692983941.031858 cmd_parse_build_commands 0:1: -X
1692983941.031860 cmd_parse_build_commands 0:2: search-again
1692983941.031863 args_parse: -X
1692983941.031865 args_parse: flags end at 2 of 3
1692983941.031868 args_parse: 2 = search-again (type 1)
1692983941.031871 cmd_parse_build_commands: send-keys -X search-again
1692983941.031874 args_parse: -T = copy-mode-vi
1692983941.031876 args_parse: flags end at 2 of 4
1692983941.031878 args_parse: 2 = n (type 1)
1692983941.031881 args_parse: 3 = send-keys -X search-again (type 2)
1692983941.031887 cmd_parse_build_commands: bind-key -T copy-mode-vi n { send-keys -X search-again }
1692983941.031891 cmdq_get_command: [bind-key/0x152f40ba0] group 2338
1692983941.031893 cmdq_append <global>: [bind-key/0x152f40ba0]
1692983941.031898 yylex_token: bind
1692983941.031900 yylex_token: -Tcopy-mode-vi
1692983941.031902 yylex_token: o
1692983941.031905 yylex_token: send
1692983941.031907 yylex_token: -X
1692983941.031909 yylex_token: other-end
1692983941.031911 cmd_parse_build_commands 0:0: bind
1692983941.031914 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.031916 cmd_parse_build_commands 0:2: o
1692983941.031918 cmd_parse_build_commands 0:3 0:0: send
1692983941.031920 cmd_parse_build_commands 0:3 0:1: -X
1692983941.031922 cmd_parse_build_commands 0:3 0:2: other-end
1692983941.031925 cmd_parse_build_commands 0:0: send
1692983941.031927 cmd_parse_build_commands 0:1: -X
1692983941.031929 cmd_parse_build_commands 0:2: other-end
1692983941.031932 args_parse: -X
1692983941.031934 args_parse: flags end at 2 of 3
1692983941.031936 args_parse: 2 = other-end (type 1)
1692983941.031940 cmd_parse_build_commands: send-keys -X other-end
1692983941.031942 args_parse: -T = copy-mode-vi
1692983941.031944 args_parse: flags end at 2 of 4
1692983941.031946 args_parse: 2 = o (type 1)
1692983941.031949 args_parse: 3 = send-keys -X other-end (type 2)
1692983941.031956 cmd_parse_build_commands: bind-key -T copy-mode-vi o { send-keys -X other-end }
1692983941.031959 cmdq_get_command: [bind-key/0x152f41060] group 2346
1692983941.031961 cmdq_append <global>: [bind-key/0x152f41060]
1692983941.031963 yylex_token: bind
1692983941.031966 yylex_token: -Tcopy-mode-vi
1692983941.031968 yylex_token: q
1692983941.031970 yylex_token: send
1692983941.031972 yylex_token: -X
1692983941.031974 yylex_token: cancel
1692983941.031977 cmd_parse_build_commands 0:0: bind
1692983941.031979 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.031981 cmd_parse_build_commands 0:2: q
1692983941.031983 cmd_parse_build_commands 0:3 0:0: send
1692983941.031985 cmd_parse_build_commands 0:3 0:1: -X
1692983941.031987 cmd_parse_build_commands 0:3 0:2: cancel
1692983941.031990 cmd_parse_build_commands 0:0: send
1692983941.031992 cmd_parse_build_commands 0:1: -X
1692983941.031994 cmd_parse_build_commands 0:2: cancel
1692983941.031997 args_parse: -X
1692983941.031999 args_parse: flags end at 2 of 3
1692983941.032001 args_parse: 2 = cancel (type 1)
1692983941.032005 cmd_parse_build_commands: send-keys -X cancel
1692983941.032007 args_parse: -T = copy-mode-vi
1692983941.032009 args_parse: flags end at 2 of 4
1692983941.032011 args_parse: 2 = q (type 1)
1692983941.032015 args_parse: 3 = send-keys -X cancel (type 2)
1692983941.032021 cmd_parse_build_commands: bind-key -T copy-mode-vi q { send-keys -X cancel }
1692983941.032024 cmdq_get_command: [bind-key/0x152f41610] group 2354
1692983941.032026 cmdq_append <global>: [bind-key/0x152f41610]
1692983941.032029 yylex_token: bind
1692983941.032031 yylex_token: -Tcopy-mode-vi
1692983941.032033 yylex_token: r
1692983941.032035 yylex_token: send
1692983941.032037 yylex_token: -X
1692983941.032040 yylex_token: refresh-from-pane
1692983941.032043 cmd_parse_build_commands 0:0: bind
1692983941.032045 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.032047 cmd_parse_build_commands 0:2: r
1692983941.032049 cmd_parse_build_commands 0:3 0:0: send
1692983941.032051 cmd_parse_build_commands 0:3 0:1: -X
1692983941.032053 cmd_parse_build_commands 0:3 0:2: refresh-from-pane
1692983941.032056 cmd_parse_build_commands 0:0: send
1692983941.032058 cmd_parse_build_commands 0:1: -X
1692983941.032060 cmd_parse_build_commands 0:2: refresh-from-pane
1692983941.032063 args_parse: -X
1692983941.032065 args_parse: flags end at 2 of 3
1692983941.032067 args_parse: 2 = refresh-from-pane (type 1)
1692983941.032071 cmd_parse_build_commands: send-keys -X refresh-from-pane
1692983941.032074 args_parse: -T = copy-mode-vi
1692983941.032076 args_parse: flags end at 2 of 4
1692983941.032078 args_parse: 2 = r (type 1)
1692983941.032082 args_parse: 3 = send-keys -X refresh-from-pane (type 2)
1692983941.032088 cmd_parse_build_commands: bind-key -T copy-mode-vi r { send-keys -X refresh-from-pane }
1692983941.032091 cmdq_get_command: [bind-key/0x152f41ab0] group 2362
1692983941.032101 cmdq_append <global>: [bind-key/0x152f41ab0]
1692983941.032103 yylex_token: bind
1692983941.032105 yylex_token: -Tcopy-mode-vi
1692983941.032108 yylex_token: t
1692983941.032110 yylex_token: command-prompt
1692983941.032113 yylex_token: -1p(jump to forward)
1692983941.032115 yylex_token: send
1692983941.032117 yylex_token: -X
1692983941.032120 yylex_token: jump-to-forward
1692983941.032122 yylex_token: %%
1692983941.032124 cmd_parse_build_commands 0:0: bind
1692983941.032127 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.032129 cmd_parse_build_commands 0:2: t
1692983941.032131 cmd_parse_build_commands 0:3 0:0: command-prompt
1692983941.032133 cmd_parse_build_commands 0:3 0:1: -1p(jump to forward)
1692983941.032135 cmd_parse_build_commands 0:3 0:2 0:0: send
1692983941.032138 cmd_parse_build_commands 0:3 0:2 0:1: -X
1692983941.032140 cmd_parse_build_commands 0:3 0:2 0:2: jump-to-forward
1692983941.032142 cmd_parse_build_commands 0:3 0:2 0:3: %%
1692983941.032145 cmd_parse_build_commands 0:0: command-prompt
1692983941.032147 cmd_parse_build_commands 0:1: -1p(jump to forward)
1692983941.032149 cmd_parse_build_commands 0:2 0:0: send
1692983941.032151 cmd_parse_build_commands 0:2 0:1: -X
1692983941.032153 cmd_parse_build_commands 0:2 0:2: jump-to-forward
1692983941.032155 cmd_parse_build_commands 0:2 0:3: %%
1692983941.032158 cmd_parse_build_commands 0:0: send
1692983941.032160 cmd_parse_build_commands 0:1: -X
1692983941.032162 cmd_parse_build_commands 0:2: jump-to-forward
1692983941.032164 cmd_parse_build_commands 0:3: %%
1692983941.032167 args_parse: -X
1692983941.032169 args_parse: flags end at 2 of 4
1692983941.032171 args_parse: 2 = jump-to-forward (type 1)
1692983941.032174 args_parse: 3 = %% (type 1)
1692983941.032179 cmd_parse_build_commands: send-keys -X jump-to-forward "%%"
1692983941.032181 args_parse: -1
1692983941.032183 args_parse: -p = (jump to forward)
1692983941.032185 args_parse: flags end at 2 of 3
1692983941.032190 args_parse: 2 = send-keys -X jump-to-forward "%%" (type 2)
1692983941.032197 cmd_parse_build_commands: command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward "%%" }
1692983941.032199 args_parse: -T = copy-mode-vi
1692983941.032201 args_parse: flags end at 2 of 4
1692983941.032203 args_parse: 2 = t (type 1)
1692983941.032210 args_parse: 3 = command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward "%%" } (type 2)
1692983941.032219 cmd_parse_build_commands: bind-key -T copy-mode-vi t { command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward "%%" } }
1692983941.032223 cmdq_get_command: [bind-key/0x152f41d70] group 2370
1692983941.032225 cmdq_append <global>: [bind-key/0x152f41d70]
1692983941.032227 yylex_token: bind
1692983941.032230 yylex_token: -Tcopy-mode-vi
1692983941.032232 yylex_token: v
1692983941.032234 yylex_token: send
1692983941.032236 yylex_token: -X
1692983941.032238 yylex_token: rectangle-toggle
1692983941.032241 cmd_parse_build_commands 0:0: bind
1692983941.032243 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.032245 cmd_parse_build_commands 0:2: v
1692983941.032247 cmd_parse_build_commands 0:3 0:0: send
1692983941.032250 cmd_parse_build_commands 0:3 0:1: -X
1692983941.032252 cmd_parse_build_commands 0:3 0:2: rectangle-toggle
1692983941.032254 cmd_parse_build_commands 0:0: send
1692983941.032256 cmd_parse_build_commands 0:1: -X
1692983941.032259 cmd_parse_build_commands 0:2: rectangle-toggle
1692983941.032261 args_parse: -X
1692983941.032264 args_parse: flags end at 2 of 3
1692983941.032266 args_parse: 2 = rectangle-toggle (type 1)
1692983941.032270 cmd_parse_build_commands: send-keys -X rectangle-toggle
1692983941.032272 args_parse: -T = copy-mode-vi
1692983941.032274 args_parse: flags end at 2 of 4
1692983941.032276 args_parse: 2 = v (type 1)
1692983941.032280 args_parse: 3 = send-keys -X rectangle-toggle (type 2)
1692983941.032286 cmd_parse_build_commands: bind-key -T copy-mode-vi v { send-keys -X rectangle-toggle }
1692983941.032289 cmdq_get_command: [bind-key/0x152f42560] group 2382
1692983941.032295 cmdq_append <global>: [bind-key/0x152f42560]
1692983941.032298 yylex_token: bind
1692983941.032300 yylex_token: -Tcopy-mode-vi
1692983941.032302 yylex_token: w
1692983941.032304 yylex_token: send
1692983941.032306 yylex_token: -X
1692983941.032309 yylex_token: next-word
1692983941.032311 cmd_parse_build_commands 0:0: bind
1692983941.032313 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.032315 cmd_parse_build_commands 0:2: w
1692983941.032318 cmd_parse_build_commands 0:3 0:0: send
1692983941.032320 cmd_parse_build_commands 0:3 0:1: -X
1692983941.032322 cmd_parse_build_commands 0:3 0:2: next-word
1692983941.032324 cmd_parse_build_commands 0:0: send
1692983941.032326 cmd_parse_build_commands 0:1: -X
1692983941.032329 cmd_parse_build_commands 0:2: next-word
1692983941.032331 args_parse: -X
1692983941.032334 args_parse: flags end at 2 of 3
1692983941.032336 args_parse: 2 = next-word (type 1)
1692983941.032339 cmd_parse_build_commands: send-keys -X next-word
1692983941.032342 args_parse: -T = copy-mode-vi
1692983941.032344 args_parse: flags end at 2 of 4
1692983941.032346 args_parse: 2 = w (type 1)
1692983941.032349 args_parse: 3 = send-keys -X next-word (type 2)
1692983941.032355 cmd_parse_build_commands: bind-key -T copy-mode-vi w { send-keys -X next-word }
1692983941.032359 cmdq_get_command: [bind-key/0x152f429b0] group 2390
1692983941.032361 cmdq_append <global>: [bind-key/0x152f429b0]
1692983941.032363 yylex_token: bind
1692983941.032366 yylex_token: -Tcopy-mode-vi
1692983941.032368 yylex_token: {
1692983941.032370 yylex_token: send
1692983941.032372 yylex_token: -X
1692983941.032375 yylex_token: previous-paragraph
1692983941.032377 cmd_parse_build_commands 0:0: bind
1692983941.032379 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.032381 cmd_parse_build_commands 0:2: {
1692983941.032383 cmd_parse_build_commands 0:3 0:0: send
1692983941.032385 cmd_parse_build_commands 0:3 0:1: -X
1692983941.032388 cmd_parse_build_commands 0:3 0:2: previous-paragraph
1692983941.032390 cmd_parse_build_commands 0:0: send
1692983941.032392 cmd_parse_build_commands 0:1: -X
1692983941.032394 cmd_parse_build_commands 0:2: previous-paragraph
1692983941.032397 args_parse: -X
1692983941.032399 args_parse: flags end at 2 of 3
1692983941.032401 args_parse: 2 = previous-paragraph (type 1)
1692983941.032405 cmd_parse_build_commands: send-keys -X previous-paragraph
1692983941.032408 args_parse: -T = copy-mode-vi
1692983941.032410 args_parse: flags end at 2 of 4
1692983941.032412 args_parse: 2 = { (type 1)
1692983941.032415 args_parse: 3 = send-keys -X previous-paragraph (type 2)
1692983941.032422 cmd_parse_build_commands: bind-key -T copy-mode-vi \\{ { send-keys -X previous-paragraph }
1692983941.032425 cmdq_get_command: [bind-key/0x152f42e40] group 2398
1692983941.032427 cmdq_append <global>: [bind-key/0x152f42e40]
1692983941.032429 yylex_token: bind
1692983941.032432 yylex_token: -Tcopy-mode-vi
1692983941.032434 yylex_token: }
1692983941.032436 yylex_token: send
1692983941.032438 yylex_token: -X
1692983941.032440 yylex_token: next-paragraph
1692983941.032443 cmd_parse_build_commands 0:0: bind
1692983941.032445 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1692983941.032447 cmd_parse_build_commands 0:2: }
1692983941.032449 cmd_parse_build_commands 0:3 0:0: send
1692983941.032452 cmd_parse_build_commands 0:3 0:1: -X
1692983941.032454 cmd_parse_build_commands 0:3 0:2: next-paragraph
1692983941.032456 cmd_parse_build_commands 0:0: send
1692983941.032458 cmd_parse_build_commands 0:1: -X
1692983941.032461 cmd_parse_build_commands 0:2: next-paragraph
1692983941.032463 args_parse: -X
1692983941.032466 args_parse: flags end at 2 of 3
1692983941.032468 args_parse: 2 = next-paragraph (type 1)
1692983941.032472 cmd_parse_build_commands: send-keys -X next-paragraph
